BR,run,Weeks,Cc,Cm,Ac
1,36,87,NA,NA,NA
1,36,88,NA,NA,NA
1,36,89,NA,NA,NA
1,36,90,NA,NA,NA
1,36,91,NA,NA,NA
1,36,92,NA,NA,NA
1,36,93,NA,NA,NA
1,36,94,NA,NA,NA
1,36,95,NA,NA,NA
1,36,96,NA,NA,NA
1,36,97,NA,NA,NA
1,36,98,NA,NA,NA
1,36,99,NA,NA,NA
1,36,100,NA,NA,NA
1,36,101,NA,NA,NA
1,37,1,20,20,NA
1,37,2,19,20,NA
1,37,3,20,20,NA
1,37,4,142,132,NA
1,37,5,137,120,NA
1,37,6,97,152,NA
1,37,7,102,82,NA
1,37,8,76,70,NA
1,37,9,69,77,0
1,37,10,25,94,12
1,37,11,4,3,175
1,37,12,1,0,334
1,37,13,0,NA,268
1,37,14,NA,NA,41
1,37,15,NA,NA,14
1,37,16,NA,NA,1
1,37,17,NA,NA,0
1,37,18,NA,NA,NA
1,37,19,NA,NA,NA
1,37,20,NA,NA,NA
1,37,21,NA,NA,NA
1,37,22,NA,NA,NA
1,37,23,NA,NA,NA
1,37,24,NA,NA,NA
1,37,25,NA,NA,NA
1,37,26,NA,NA,NA
1,37,27,NA,NA,NA
1,37,28,NA,NA,NA
1,37,29,NA,NA,NA
1,37,30,NA,NA,NA
1,37,31,NA,NA,NA
1,37,32,NA,NA,NA
1,37,33,NA,NA,NA
1,37,34,NA,NA,NA
1,37,35,NA,NA,NA
1,37,36,NA,NA,NA
1,37,37,NA,NA,NA
1,37,38,NA,NA,NA
1,37,39,NA,NA,NA
1,37,40,NA,NA,NA
1,37,41,NA,NA,NA
1,37,42,NA,NA,NA
1,37,43,NA,NA,NA
1,37,44,NA,NA,NA
1,37,45,NA,NA,NA
1,37,46,NA,NA,NA
1,37,47,NA,NA,NA
1,37,48,NA,NA,NA
1,37,49,NA,NA,NA
1,37,50,NA,NA,NA
1,37,51,NA,NA,NA
1,37,52,NA,NA,NA
1,37,53,NA,NA,NA
1,37,54,NA,NA,NA
1,37,55,NA,NA,NA
1,37,56,NA,NA,NA
1,37,57,NA,NA,NA
1,37,58,NA,NA,NA
1,37,59,NA,NA,NA
1,37,60,NA,NA,NA
1,37,61,NA,NA,NA
1,37,62,NA,NA,NA
1,37,63,NA,NA,NA
1,37,64,NA,NA,NA
1,37,65,NA,NA,NA
1,37,66,NA,NA,NA
1,37,67,NA,NA,NA
1,37,68,NA,NA,NA
1,37,69,NA,NA,NA
1,37,70,NA,NA,NA
1,37,71,NA,NA,NA
1,37,72,NA,NA,NA
1,37,73,NA,NA,NA
1,37,74,NA,NA,NA
1,37,75,NA,NA,NA
1,37,76,NA,NA,NA
1,37,77,NA,NA,NA
1,37,78,NA,NA,NA
1,37,79,NA,NA,NA
1,37,80,NA,NA,NA
1,37,81,NA,NA,NA
1,37,82,NA,NA,NA
1,37,83,NA,NA,NA
1,37,84,NA,NA,NA
1,37,85,NA,NA,NA
1,37,86,NA,NA,NA
1,37,87,NA,NA,NA
1,37,88,NA,NA,NA
1,37,89,NA,NA,NA
1,37,90,NA,NA,NA
1,37,91,NA,NA,NA
1,37,92,NA,NA,NA
1,37,93,NA,NA,NA
1,37,94,NA,NA,NA
1,37,95,NA,NA,NA
1,37,96,NA,NA,NA
1,37,97,NA,NA,NA
1,37,98,NA,NA,NA
1,37,99,NA,NA,NA
1,37,100,NA,NA,NA
1,37,101,NA,NA,NA
1,38,1,20,20,NA
1,38,2,20,20,NA
1,38,3,35,23,NA
1,38,4,105,104,NA
1,38,5,84,146,NA
1,38,6,84,104,NA
1,38,7,77,67,NA
1,38,8,37,70,NA
1,38,9,56,87,0
1,38,10,39,63,11
1,38,11,3,3,282
1,38,12,0,1,314
1,38,13,NA,0,0
1,38,14,NA,NA,NA
1,38,15,NA,NA,NA
1,38,16,NA,NA,NA
1,38,17,NA,NA,NA
1,38,18,NA,NA,NA
1,38,19,NA,NA,NA
1,38,20,NA,NA,NA
1,38,21,NA,NA,NA
1,38,22,NA,NA,NA
1,38,23,NA,NA,NA
1,38,24,NA,NA,NA
1,38,25,NA,NA,NA
1,38,26,NA,NA,NA
1,38,27,NA,NA,NA
1,38,28,NA,NA,NA
1,38,29,NA,NA,NA
1,38,30,NA,NA,NA
1,38,31,NA,NA,NA
1,38,32,NA,NA,NA
1,38,33,NA,NA,NA
1,38,34,NA,NA,NA
1,38,35,NA,NA,NA
1,38,36,NA,NA,NA
1,38,37,NA,NA,NA
1,38,38,NA,NA,NA
1,38,39,NA,NA,NA
1,38,40,NA,NA,NA
1,38,41,NA,NA,NA
1,38,42,NA,NA,NA
1,38,43,NA,NA,NA
1,38,44,NA,NA,NA
1,38,45,NA,NA,NA
1,38,46,NA,NA,NA
1,38,47,NA,NA,NA
1,38,48,NA,NA,NA
1,38,49,NA,NA,NA
1,38,50,NA,NA,NA
1,38,51,NA,NA,NA
1,38,52,NA,NA,NA
1,38,53,NA,NA,NA
1,38,54,NA,NA,NA
1,38,55,NA,NA,NA
1,38,56,NA,NA,NA
1,38,57,NA,NA,NA
1,38,58,NA,NA,NA
1,38,59,NA,NA,NA
1,38,60,NA,NA,NA
1,38,61,NA,NA,NA
1,38,62,NA,NA,NA
1,38,63,NA,NA,NA
1,38,64,NA,NA,NA
1,38,65,NA,NA,NA
1,38,66,NA,NA,NA
1,38,67,NA,NA,NA
1,38,68,NA,NA,NA
1,38,69,NA,NA,NA
1,38,70,NA,NA,NA
1,38,71,NA,NA,NA
1,38,72,NA,NA,NA
1,38,73,NA,NA,NA
1,38,74,NA,NA,NA
1,38,75,NA,NA,NA
1,38,76,NA,NA,NA
1,38,77,NA,NA,NA
1,38,78,NA,NA,NA
1,38,79,NA,NA,NA
1,38,80,NA,NA,NA
1,38,81,NA,NA,NA
1,38,82,NA,NA,NA
1,38,83,NA,NA,NA
1,38,84,NA,NA,NA
1,38,85,NA,NA,NA
1,38,86,NA,NA,NA
1,38,87,NA,NA,NA
1,38,88,NA,NA,NA
1,38,89,NA,NA,NA
1,38,90,NA,NA,NA
1,38,91,NA,NA,NA
1,38,92,NA,NA,NA
1,38,93,NA,NA,NA
1,38,94,NA,NA,NA
1,38,95,NA,NA,NA
1,38,96,NA,NA,NA
1,38,97,NA,NA,NA
1,38,98,NA,NA,NA
1,38,99,NA,NA,NA
1,38,100,NA,NA,NA
1,38,101,NA,NA,NA
1,39,1,20,20,NA
1,39,2,20,19,NA
1,39,3,35,19,NA
1,39,4,105,103,NA
1,39,5,66,163,0
1,39,6,41,126,8
1,39,7,16,2,284
1,39,8,0,1,385
1,39,9,2,0,277
1,39,10,0,NA,104
1,39,11,NA,NA,37
1,39,12,NA,NA,10
1,39,13,NA,NA,0
1,39,14,NA,NA,NA
1,39,15,NA,NA,NA
1,39,16,NA,NA,NA
1,39,17,NA,NA,NA
1,39,18,NA,NA,NA
1,39,19,NA,NA,NA
1,39,20,NA,NA,NA
1,39,21,NA,NA,NA
1,39,22,NA,NA,NA
1,39,23,NA,NA,NA
1,39,24,NA,NA,NA
1,39,25,NA,NA,NA
1,39,26,NA,NA,NA
1,39,27,NA,NA,NA
1,39,28,NA,NA,NA
1,39,29,NA,NA,NA
1,39,30,NA,NA,NA
1,39,31,NA,NA,NA
1,39,32,NA,NA,NA
1,39,33,NA,NA,NA
1,39,34,NA,NA,NA
1,39,35,NA,NA,NA
1,39,36,NA,NA,NA
1,39,37,NA,NA,NA
1,39,38,NA,NA,NA
1,39,39,NA,NA,NA
1,39,40,NA,NA,NA
1,39,41,NA,NA,NA
1,39,42,NA,NA,NA
1,39,43,NA,NA,NA
1,39,44,NA,NA,NA
1,39,45,NA,NA,NA
1,39,46,NA,NA,NA
1,39,47,NA,NA,NA
1,39,48,NA,NA,NA
1,39,49,NA,NA,NA
1,39,50,NA,NA,NA
1,39,51,NA,NA,NA
1,39,52,NA,NA,NA
1,39,53,NA,NA,NA
1,39,54,NA,NA,NA
1,39,55,NA,NA,NA
1,39,56,NA,NA,NA
1,39,57,NA,NA,NA
1,39,58,NA,NA,NA
1,39,59,NA,NA,NA
1,39,60,NA,NA,NA
1,39,61,NA,NA,NA
1,39,62,NA,NA,NA
1,39,63,NA,NA,NA
1,39,64,NA,NA,NA
1,39,65,NA,NA,NA
1,39,66,NA,NA,NA
1,39,67,NA,NA,NA
1,39,68,NA,NA,NA
1,39,69,NA,NA,NA
1,39,70,NA,NA,NA
1,39,71,NA,NA,NA
1,39,72,NA,NA,NA
1,39,73,NA,NA,NA
1,39,74,NA,NA,NA
1,39,75,NA,NA,NA
1,39,76,NA,NA,NA
1,39,77,NA,NA,NA
1,39,78,NA,NA,NA
1,39,79,NA,NA,NA
1,39,80,NA,NA,NA
1,39,81,NA,NA,NA
1,39,82,NA,NA,NA
1,39,83,NA,NA,NA
1,39,84,NA,NA,NA
1,39,85,NA,NA,NA
1,39,86,NA,NA,NA
1,39,87,NA,NA,NA
1,39,88,NA,NA,NA
1,39,89,NA,NA,NA
1,39,90,NA,NA,NA
1,39,91,NA,NA,NA
1,39,92,NA,NA,NA
1,39,93,NA,NA,NA
1,39,94,NA,NA,NA
1,39,95,NA,NA,NA
1,39,96,NA,NA,NA
1,39,97,NA,NA,NA
1,39,98,NA,NA,NA
1,39,99,NA,NA,NA
1,39,100,NA,NA,NA
1,39,101,NA,NA,NA
1,40,1,20,20,NA
1,40,2,20,20,NA
1,40,3,50,21,NA
1,40,4,142,70,NA
1,40,5,107,136,0
1,40,6,31,133,11
1,40,7,39,0,264
1,40,8,1,1,383
1,40,9,1,0,199
1,40,10,2,1,81
1,40,11,0,0,43
1,40,12,NA,NA,0
1,40,13,NA,NA,NA
1,40,14,NA,NA,NA
1,40,15,NA,NA,NA
1,40,16,NA,NA,NA
1,40,17,NA,NA,NA
1,40,18,NA,NA,NA
1,40,19,NA,NA,NA
1,40,20,NA,NA,NA
1,40,21,NA,NA,NA
1,40,22,NA,NA,NA
1,40,23,NA,NA,NA
1,40,24,NA,NA,NA
1,40,25,NA,NA,NA
1,40,26,NA,NA,NA
1,40,27,NA,NA,NA
1,40,28,NA,NA,NA
1,40,29,NA,NA,NA
1,40,30,NA,NA,NA
1,40,31,NA,NA,NA
1,40,32,NA,NA,NA
1,40,33,NA,NA,NA
1,40,34,NA,NA,NA
1,40,35,NA,NA,NA
1,40,36,NA,NA,NA
1,40,37,NA,NA,NA
1,40,38,NA,NA,NA
1,40,39,NA,NA,NA
1,40,40,NA,NA,NA
1,40,41,NA,NA,NA
1,40,42,NA,NA,NA
1,40,43,NA,NA,NA
1,40,44,NA,NA,NA
1,40,45,NA,NA,NA
1,40,46,NA,NA,NA
1,40,47,NA,NA,NA
1,40,48,NA,NA,NA
1,40,49,NA,NA,NA
1,40,50,NA,NA,NA
1,40,51,NA,NA,NA
1,40,52,NA,NA,NA
1,40,53,NA,NA,NA
1,40,54,NA,NA,NA
1,40,55,NA,NA,NA
1,40,56,NA,NA,NA
1,40,57,NA,NA,NA
1,40,58,NA,NA,NA
1,40,59,NA,NA,NA
1,40,60,NA,NA,NA
1,40,61,NA,NA,NA
1,40,62,NA,NA,NA
1,40,63,NA,NA,NA
1,40,64,NA,NA,NA
1,40,65,NA,NA,NA
1,40,66,NA,NA,NA
1,40,67,NA,NA,NA
1,40,68,NA,NA,NA
1,40,69,NA,NA,NA
1,40,70,NA,NA,NA
1,40,71,NA,NA,NA
1,40,72,NA,NA,NA
1,40,73,NA,NA,NA
1,40,74,NA,NA,NA
1,40,75,NA,NA,NA
1,40,76,NA,NA,NA
1,40,77,NA,NA,NA
1,40,78,NA,NA,NA
1,40,79,NA,NA,NA
1,40,80,NA,NA,NA
1,40,81,NA,NA,NA
1,40,82,NA,NA,NA
1,40,83,NA,NA,NA
1,40,84,NA,NA,NA
1,40,85,NA,NA,NA
1,40,86,NA,NA,NA
1,40,87,NA,NA,NA
1,40,88,NA,NA,NA
1,40,89,NA,NA,NA
1,40,90,NA,NA,NA
1,40,91,NA,NA,NA
1,40,92,NA,NA,NA
1,40,93,NA,NA,NA
1,40,94,NA,NA,NA
1,40,95,NA,NA,NA
1,40,96,NA,NA,NA
1,40,97,NA,NA,NA
1,40,98,NA,NA,NA
1,40,99,NA,NA,NA
1,40,100,NA,NA,NA
1,40,101,NA,NA,NA
1,41,1,20,20,NA
1,41,2,20,20,NA
1,41,3,47,21,NA
1,41,4,128,102,NA
1,41,5,85,150,0
1,41,6,67,88,10
1,41,7,8,2,240
1,41,8,0,4,401
1,41,9,0,1,215
1,41,10,4,0,101
1,41,11,0,NA,37
1,41,12,NA,NA,20
1,41,13,NA,NA,6
1,41,14,NA,NA,5
1,41,15,NA,NA,0
1,41,16,NA,NA,NA
1,41,17,NA,NA,NA
1,41,18,NA,NA,NA
1,41,19,NA,NA,NA
1,41,20,NA,NA,NA
1,41,21,NA,NA,NA
1,41,22,NA,NA,NA
1,41,23,NA,NA,NA
1,41,24,NA,NA,NA
1,41,25,NA,NA,NA
1,41,26,NA,NA,NA
1,41,27,NA,NA,NA
1,41,28,NA,NA,NA
1,41,29,NA,NA,NA
1,41,30,NA,NA,NA
1,41,31,NA,NA,NA
1,41,32,NA,NA,NA
1,41,33,NA,NA,NA
1,41,34,NA,NA,NA
1,41,35,NA,NA,NA
1,41,36,NA,NA,NA
1,41,37,NA,NA,NA
1,41,38,NA,NA,NA
1,41,39,NA,NA,NA
1,41,40,NA,NA,NA
1,41,41,NA,NA,NA
1,41,42,NA,NA,NA
1,41,43,NA,NA,NA
1,41,44,NA,NA,NA
1,41,45,NA,NA,NA
1,41,46,NA,NA,NA
1,41,47,NA,NA,NA
1,41,48,NA,NA,NA
1,41,49,NA,NA,NA
1,41,50,NA,NA,NA
1,41,51,NA,NA,NA
1,41,52,NA,NA,NA
1,41,53,NA,NA,NA
1,41,54,NA,NA,NA
1,41,55,NA,NA,NA
1,41,56,NA,NA,NA
1,41,57,NA,NA,NA
1,41,58,NA,NA,NA
1,41,59,NA,NA,NA
1,41,60,NA,NA,NA
1,41,61,NA,NA,NA
1,41,62,NA,NA,NA
1,41,63,NA,NA,NA
1,41,64,NA,NA,NA
1,41,65,NA,NA,NA
1,41,66,NA,NA,NA
1,41,67,NA,NA,NA
1,41,68,NA,NA,NA
1,41,69,NA,NA,NA
1,41,70,NA,NA,NA
1,41,71,NA,NA,NA
1,41,72,NA,NA,NA
1,41,73,NA,NA,NA
1,41,74,NA,NA,NA
1,41,75,NA,NA,NA
1,41,76,NA,NA,NA
1,41,77,NA,NA,NA
1,41,78,NA,NA,NA
1,41,79,NA,NA,NA
1,41,80,NA,NA,NA
1,41,81,NA,NA,NA
1,41,82,NA,NA,NA
1,41,83,NA,NA,NA
1,41,84,NA,NA,NA
1,41,85,NA,NA,NA
1,41,86,NA,NA,NA
1,41,87,NA,NA,NA
1,41,88,NA,NA,NA
1,41,89,NA,NA,NA
1,41,90,NA,NA,NA
1,41,91,NA,NA,NA
1,41,92,NA,NA,NA
1,41,93,NA,NA,NA
1,41,94,NA,NA,NA
1,41,95,NA,NA,NA
1,41,96,NA,NA,NA
1,41,97,NA,NA,NA
1,41,98,NA,NA,NA
1,41,99,NA,NA,NA
1,41,100,NA,NA,NA
1,41,101,NA,NA,NA
